,Pais,Tipo,Bodegas,Nombre y año,Región,Rating,Valoraciones,Precio,Año
501,Portugal,Tinto,Quinta do Infantado,Douro Reserva 2016,Douro ,4.1,89,31.99,2016
502,Portugal,Tinto,Niepoort,Redoma Rosé 2020,Douro ,4.1,86,13.65,2020
503,Portugal,Tinto,Tiago Teles,COZs de Montexuntos Pop Branco 2020,Lisboa ,4.1,83,14.45,2020
504,Portugal,Tinto,Ramos Pinto,Vintage Porto 1997,Porto ,4.1,78,105.0,1997
505,Portugal,Tinto,Quinta do Infantado,Douro Roseira 2013,Douro ,4.1,77,24.99,2013
506,Portugal,Tinto,Arribas do Douro,Reserva Tinto 2015,Douro ,4.1,73,20.99,2015
507,Portugal,Tinto,Fonseca,Guimaraens Vintage Port 2012,Porto ,4.1,71,49.0,2012
508,Portugal,Tinto,Taboadella,Reserva Alfrocheiro 2020,Dão ,4.1,66,31.99,2020
509,Portugal,Tinto,Soalheiro,Alvarinho 2022,Monção e Melgaço ,4.1,64,12.49,2022
510,Portugal,Tinto,Quinta da Sequeira,Branco 2021,Douro ,4.1,60,23.99,2021
511,Portugal,Tinto,Aphros,Pan Rosé 2014,Vinho verde ,4.1,49,15.45,2014
512,Portugal,Tinto,Bonifacio,Património Colheita Selecionada 2017,Lisboa ,4.1,48,20.99,2017
513,Portugal,Tinto,Côrte,Branco 2021,Douro ,4.1,48,25.99,2021
514,Portugal,Tinto,Antonio Madeira,A Palheira 2018,Dão ,4.1,45,32.45,2018
515,Portugal,Tinto,Fento,La Galaxia Rosado 2020,Dão ,4.1,40,10.55,2020
516,Portugal,Tinto,Quinta da Sequeira,Special Reserve Porto N.V.,Porto ,4.1,37,20.99,N.V.
517,Portugal,Tinto,Adega do Sôr,Herdade da Barroqueira Tinto 2019,Alentejano ,4.1,37,14.99,2019
518,Portugal,Tinto,Anselmo Mendes,Private Loureiro 2020,Monção e Melgaço ,4.1,35,29.35,2020
519,Portugal,Tinto,Tiago Teles,COZs de Montexuntos Pop Branco 2021,Lisboa ,4.1,35,18.4,2021
520,Portugal,Tinto,Croft,Quinta da Roeda Vintage Port 2018,Porto ,4.1,34,36.0,2018
521,Portugal,Tinto,Herdade da Farizoa,Reserva 2017,Alentejo ,4.1,32,20.5,2017
522,Portugal,Tinto,Quinta da Corte,Princesa Reserva Tinto 2020,Douro ,4.1,30,28.99,2020
523,Portugal,Tinto,Escaravelho,Reserva Tinto 2018,Tejo ,4.1,25,31.99,2018
524,Portugal,Tinto,Casa Ferreirinha,Papa Figos Douro 2019,Douro ,4.0,10627,8.48,2019
525,Portugal,Tinto,Cartuxa,Pêra-Manca Tinto 2015,Alentejo ,4.7,969,362.85,2015
526,Portugal,Tinto,Já Te Disse,Alicante Bouschet 2020,Alentejo ,4.7,28,89.99,2020
527,Portugal,Tinto,W. & J. Graham's,40 Year Old Tawny Port N.V.,Porto ,4.6,2259,140.63,N.V.
528,Portugal,Tinto,Quinta do Noval,40 Year Old Tawny Port N.V.,Porto ,4.6,757,140.51,N.V.
529,Portugal,Tinto,Quinta do Noval,Vintage Port 2019,Porto ,4.6,57,170.4,2019
530,Portugal,Tinto,Lima Mayer,Petit Verdot 2015,Alentejano ,4.5,37,79.99,2015
531,Portugal,Tinto,Casa Ferreirinha,Quinta da Leda Douro 2017,Douro ,4.5,1146,42.57,2017
532,Portugal,Tinto,Ramos Pinto,30 Year Old Tawny Port N.V.,Porto ,4.5,1088,94.76,N.V.
533,Portugal,Tinto,Cartuxa,Pêra-Manca Branco 2020,Evora ,4.5,321,63.39,2020
534,Portugal,Tinto,Titan of Douro,Vale dos Mil Single Vineyard Tinto 2017,Douro ,4.5,292,35.99,2017
535,Portugal,Tinto,Quinta do Noval,Vintage Port 2003,Porto ,4.5,177,156.35,2003
536,Portugal,Tinto,Quinta do Zambujeiro,Zambujeiro 2017,Borba ,4.5,124,50.99,2017
537,Portugal,Tinto,W. & J. Graham's,30 Year Old Tawny Port N.V.,Porto ,4.5,3429,84.95,N.V.
538,Portugal,Tinto,Vinha das Virtudes,Humanitas Reserva Syrah 2018,Alentejano ,4.5,76,34.99,2018
539,Portugal,Tinto,Quinta da Furada,Pata d'Urso Tinto 2017,Douro ,4.5,75,47.99,2017
540,Portugal,Tinto,Quinta da Sequeira,Grande Reserva Tinto 2017,Douro ,4.5,92,64.99,2017
541,Portugal,Tinto,W. & J. Graham's,20 Year Old Tawny Port N.V.,Porto ,4.4,12331,54.95,N.V.
542,Portugal,Tinto,Ramos Pinto,Quinta do Bom Retiro 20 Year Old Tawny Porto N.V.,Porto ,4.4,2921,71.15,N.V.
543,Portugal,Tinto,Bacalhôa,Península de Setúbal Palácio da Bacalhôa Tinto 2014,Península de Setúbal ,4.4,2004,52.99,2014
544,Portugal,Tinto,Quinta do Crasto,Reserva Vinhas Velhas 2019,Douro ,4.4,951,28.81,2019
545,Portugal,Tinto,W. & J. Graham's,Vintage Port 2000,Porto ,4.4,810,125.61,2000
546,Portugal,Tinto,Anselmo Mendes,Parcela Única Escolha 2018,Monção e Melgaço ,4.4,470,33.9,2018
547,Portugal,Tinto,Quinta do Carmo,Reserva Tinto 2014,Alentejano ,4.4,360,52.99,2014
548,Portugal,Tinto,Esporão,Esporão Private Selection Tinto 2016,Alentejo ,4.4,290,61.8,2016
549,Portugal,Tinto,Quinta do Crasto,Reserva Vinhas Velhas 2020,Douro ,4.4,123,32.15,2020
550,Portugal,Tinto,Quinta do Noval,Vintage Port 2015,Porto ,4.4,105,156.98,2015
551,Portugal,Tinto,Quinta de Santiago,Sou Alvarinho 2018,Monção e Melgaço ,4.4,66,29.9,2018
552,Portugal,Tinto,Textura,Pura 2019,Dão ,4.4,47,32.5,2019
553,Portugal,Tinto,Quinta do Zambujeiro,Terra do Zambujeiro 2017,Borba ,4.3,234,46.99,2017
554,Portugal,Tinto,Fonseca,20 Year Old Tawny Port N.V.,Porto ,4.3,2487,54.52,N.V.
555,Portugal,Tinto,Dow's,20 Years Old Tawny Port N.V.,Porto ,4.3,2007,47.9,N.V.
556,Portugal,Tinto,Quinta do Noval,20 Year Old Tawny Port N.V.,Porto ,4.3,1453,84.91,N.V.
557,Portugal,Tinto,Niepoort,Porto 20 Years Old Tawny N.V.,Porto ,4.3,1148,61.45,N.V.
558,Portugal,Tinto,Niepoort,Douro Batuta Tinto 2016,Douro ,4.3,642,79.98,2016
559,Portugal,Tinto,C. da Silva,Dalva Colheita Porto 1990,Porto ,4.3,310,47.3,1990
560,Portugal,Tinto,Niepoort,Douro Charme Tinto 2017,Douro ,4.3,297,79.98,2017
561,Portugal,Tinto,Niepoort,Douro Batuta Tinto 2017,Douro ,4.3,269,79.82,2017
562,Portugal,Tinto,Taylor's,20 Year Old Tawny Port N.V.,Porto ,4.3,8969,49.35,N.V.
563,Portugal,Tinto,Quinta do Infantado,Tawny Porto 20 Years Old N.V.,Porto ,4.3,193,41.99,N.V.
564,Portugal,Tinto,Fonseca,Vintage Port 2003,Porto ,4.3,174,111.01,2003
565,Portugal,Tinto,Fonseca,Vintage Port 2009,Porto ,4.3,174,98.0,2009
566,Portugal,Tinto,Quinta do Noval,Silval Vintage Port 2003,Porto ,4.3,167,42.3,2003
567,Portugal,Tinto,Marquês de Marialva,Bical - Arinto Reserva Bruto 2017,Bairrada ,4.3,153,18.99,2017
568,Portugal,Tinto,Taboadella,Grande Villae Tinto 2019,Dão ,4.3,120,64.99,2019
569,Portugal,Tinto,Quinta do Crasto,Vintage Port 2017,Porto ,4.3,98,41.93,2017
570,Portugal,Tinto,Casa de Santar,Branco De Curtimenta 2019,Dão ,4.3,90,24.99,2019
571,Portugal,Tinto,Lima Mayer,Reserva 2015,Alentejano ,4.3,79,57.99,2015
572,Portugal,Tinto,Esporão,Esporão Private Selection Branco 2020,Alentejo ,4.3,77,32.95,2020
573,Portugal,Tinto,Rui Roboredo Madeira,Douro Tinto 2017,Douro ,4.3,57,38.99,2017
574,Portugal,Tinto,Niepoort,Douro Charme Tinto 2020,Douro ,4.3,54,75.0,2020
575,Portugal,Tinto,Niepoort,Douro Reserva Redoma Branco 2021,Douro ,4.3,53,41.7,2021
576,Portugal,Tinto,Giroflé,Arquivo Tinto 2017,Douro ,4.3,45,49.99,2017
577,Portugal,Tinto,Já Te Disse,Branco 2020,Alentejo ,4.3,26,40.99,2020
578,Portugal,Tinto,Taboadella,Reserva Encruzado 2021,Dão ,4.2,473,31.99,2021
579,Portugal,Tinto,Esporão,Esporão Reserva Tinto 2019,Alentejo ,4.2,3306,16.73,2019
580,Portugal,Tinto,Esporão,Esporão Reserva Branco 2020,Alentejo ,4.2,2193,14.29,2020
581,Portugal,Tinto,Andresen,10 Year Old White Port N.V.,Porto ,4.2,1934,16.88,N.V.
582,Portugal,Tinto,Quinta Nova de Nossa Senhora do Carmo,Douro Tinto (Colheita Unoaked) 2020,Douro ,4.2,1545,24.99,2020
583,Portugal,Tinto,Casa de Santar,Dão Reserva 2015,Dão ,4.2,1382,34.99,2015
584,Portugal,Tinto,Justino's Madeira,Colheita Madeira N.V.,Madeira ,4.2,1249,44.07,N.V.
585,Portugal,Tinto,Quinta Nova de Nossa Senhora do Carmo,Grainha Reserva 2020,Douro ,4.2,903,29.99,2020
586,Portugal,Tinto,Esporão,Esporão Reserva Branco 2021,Alentejo ,4.2,700,15.3,2021
587,Portugal,Tinto,W. & J. Graham's,10 Year Old Tawny Port N.V.,Porto ,4.2,16231,28.76,N.V.
588,Portugal,Tinto,Quinta Nova de Nossa Senhora do Carmo,Reserva Terroir Blend 2020,Douro ,4.2,422,31.99,2020
589,Portugal,Tinto,Niepoort,Douro Redoma Branco 2021,Douro ,4.2,325,22.4,2021
590,Portugal,Tinto,Quinta do Zambujeiro,Monte do Zambujeiro 2018,Borba ,4.2,294,16.99,2018
591,Portugal,Tinto,José Maria da Fonseca,José de Sousa Mayor Alentejano 2017,Alentejano ,4.2,266,28.8,2017
592,Portugal,Tinto,C. da Silva,Dalva Colheita Porto 2000,Porto ,4.2,213,36.3,2000
593,Portugal,Tinto,Casa de Santar,Dão Reserva Branco 2018,Dão ,4.2,148,20.99,2018
594,Portugal,Tinto,Anselmo Mendes,Muros de Melgaço Alvarinho 2021,Monção e Melgaço ,4.2,145,17.95,2021
595,Portugal,Tinto,Niepoort,Douro Charme Tinto 2019,Douro ,4.2,135,75.0,2019
596,Portugal,Tinto,Antonio Madeira,Vinhas Velhas 2019,Dão ,4.2,127,24.25,2019
597,Portugal,Tinto,Beyra,Grande Reserva 2019,Beira Interior ,4.2,100,30.99,2019
598,Portugal,Tinto,Niepoort,Douro Tiara Branco 2020,Douro ,4.2,97,19.84,2020
599,Portugal,Tinto,Quinta da Foz,Grande Reserva 2017,Douro ,4.2,97,56.99,2017
600,Portugal,Tinto,Lima Mayer,2 Tintos 2013,Alentejano ,4.2,85,57.99,2013
601,Portugal,Tinto,Quinta do Zambujeiro,Terra do Zambujeiro 2019,Borba ,4.2,63,27.99,2019
602,Portugal,Tinto,Quinta do Vale Meão,Monte Meão Vinha dos Novos 2019,Douro ,4.2,63,18.9,2019
603,Portugal,Tinto,Sandeman,Quinta do Seixo Vintage Port 2013,Porto ,4.2,61,35.86,2013
604,Portugal,Tinto,Sandeman,Vintage Port 2016,Porto ,4.2,48,76.17,2016
605,Portugal,Tinto,Niepoort,Douro Batuta Tinto 2019,Douro ,4.2,45,82.4,2019
606,Portugal,Tinto,António Saramago,Reserva Branco 2016,Península de Setúbal ,4.2,33,22.99,2016
607,Portugal,Tinto,Filipa Pato,Nossa Calcário 2021,Bairrada ,4.2,26,35.65,2021
608,Portugal,Tinto,Filipa Pato,Nossa Calcário Branco 2021,Beiras ,4.2,25,24.2,2021
609,Portugal,Tinto,Anselmo Mendes,Expressoes 2019,Monção e Melgaço ,4.2,25,24.0,2019
610,Portugal,Tinto,Fonseca,10 Year Old Tawny Port N.V.,Porto ,4.1,3115,27.68,N.V.
611,Portugal,Tinto,Ramos Pinto,Quinta de Ervamoira 10 Year Old Tawny Port N.V.,Porto ,4.1,3951,34.05,N.V.
612,Portugal,Tinto,Taylor's,10 Year Old Tawny Port N.V.,Porto ,4.1,12642,23.8,N.V.
613,Portugal,Tinto,Sandeman,10 Years Old Tawny Porto N.V.,Porto ,4.1,3065,25.49,N.V.
614,Portugal,Tinto,Ramos Pinto,Duas Quintas Tinto 2019,Douro ,4.1,2696,12.55,2019
615,Portugal,Tinto,Soalheiro,Alvarinho 2021,Monção e Melgaço ,4.1,2456,12.85,2021
616,Portugal,Tinto,Quinta do Crasto,Crasto Superior Red 2018,Douro ,4.1,2113,15.61,2018
617,Portugal,Tinto,Soalheiro,Granit Alvarinho 2021,Monção e Melgaço ,4.1,1397,12.77,2021
618,Portugal,Tinto,Ramos Pinto,Porto Reserva Adriano Branco N.V.,Porto ,4.1,1384,16.76,N.V.
619,Portugal,Tinto,Quinta de La Rosa,Tonel 12 10 Years Old Tawny Port N.V.,Porto ,4.1,870,29.1,N.V.
620,Portugal,Tinto,Quinta do Noval,Cedro do Noval 2018,Duriense ,4.1,728,16.5,2018
621,Portugal,Tinto,Niepoort,Douro Vertente Tinto 2019,Douro ,4.1,693,18.95,2019
622,Portugal,Tinto,Quinta do Noval,Cedro do Noval 2019,Duriense ,4.1,691,18.5,2019
623,Portugal,Tinto,Justino's Madeira,Malvasia 10 Years Old Madeira N.V.,Madeira ,4.1,487,30.31,N.V.
624,Portugal,Tinto,Soalheiro,Primeiras Vinhas Alvarinho 2021,Monção e Melgaço ,4.1,465,16.84,2021
625,Portugal,Tinto,Quinta Nova de Nossa Senhora do Carmo,Pomares Tinto 2020,Douro ,4.1,447,22.99,2020
626,Portugal,Tinto,Quinta do Zambujeiro,Monte do Zambujeiro 2017,Borba ,4.1,421,26.99,2017
627,Portugal,Tinto,Quinta da Alorna,Marquesa de Alorna Grande Reserva Branco 2013,Tejo ,4.1,375,31.99,2013
628,Portugal,Tinto,Soalheiro,Terramatter Alvarinho 2019,Monção e Melgaço ,4.1,355,16.72,2019
629,Portugal,Tinto,Castello d'Alba,Douro Vinhas Velhas Grande Reserva 2017,Douro ,4.1,350,28.99,2017
630,Portugal,Tinto,Croft,Tawny Port 20 Year Old N.V.,Porto ,4.1,338,44.6,N.V.
631,Portugal,Tinto,Quinta de Baixo,Poeirinho Baga 2017,Bairrada ,4.1,324,34.67,2017
632,Portugal,Tinto,Taboadella,Reserva Jaen 2019,Dão ,4.1,320,31.99,2019
633,Portugal,Tinto,Quinta do Crasto,Crasto Superior Branco 2020,Douro ,4.1,289,13.67,2020
634,Portugal,Tinto,Quinta do Noval,Late Bottled Vintage Unfiltered Port 2016,Porto ,4.1,269,23.15,2016
635,Portugal,Tinto,Ramos Pinto,Douro Duas Quintas Branco 2021,Douro ,4.1,256,12.3,2021
636,Portugal,Tinto,Warre's,Quinta da Cavadinha Vintage Port 2004,Porto ,4.1,214,46.71,2004
637,Portugal,Tinto,Quinta da Sequeira,Reserva Tinto 2019,Douro ,4.1,180,21.99,2019
638,Portugal,Tinto,António Saramago,Reserva Tinto 2014,Península de Setúbal ,4.1,161,22.99,2014
639,Portugal,Tinto,Quinta da Alorna,Marquesa de Alorna Grande Reserva Tinto 2012,Tejo ,4.1,151,31.99,2012
640,Portugal,Tinto,Warre's,Quinta da Cavadinha Vintage Port 2005,Porto ,4.1,138,48.0,2005
641,Portugal,Tinto,Quinta do Carmo,Tinto 2018,Alentejano ,4.1,135,27.99,2018
642,Portugal,Tinto,Croft,Quinta da Roeda Vintage Port 2012,Porto ,4.1,129,39.0,2012
643,Portugal,Tinto,Fonseca,Guimaraens Vintage Port 2015,Porto ,4.1,125,49.0,2015
644,Portugal,Tinto,Quinta do Covao,Reserva Touriga Nacional 2017,Dão ,4.1,105,57.99,2017
645,Portugal,Tinto,Quinta do Noval,Touriga Nacional Douro 2014,Douro ,4.1,102,30.75,2014
646,Portugal,Tinto,Dom Ponciano,Alvarinho 2018,Monção e Melgaço ,4.1,99,17.99,2018
647,Portugal,Tinto,Textura,Textura da Estrela Tinto 2019,Dão ,4.1,98,20.0,2019
648,Portugal,Tinto,Fafide,Reserva Branco 2020,Douro ,4.1,97,16.99,2020
649,Portugal,Tinto,Quinta da Sequeira,Tinto 2018,Douro ,4.1,97,25.99,2018
650,Portugal,Tinto,Quinta da Pedra Escrita,Branco 2020,Douro ,4.1,94,20.99,2020
651,Portugal,Tinto,Quinta do Infantado,Douro Reserva 2016,Douro ,4.1,89,31.99,2016
652,Portugal,Tinto,Niepoort,Redoma Rosé 2020,Douro ,4.1,86,13.65,2020
653,Portugal,Tinto,Tiago Teles,COZs de Montexuntos Pop Branco 2020,Lisboa ,4.1,83,14.45,2020
654,Portugal,Tinto,Ramos Pinto,Vintage Porto 1997,Porto ,4.1,78,105.0,1997
655,Portugal,Tinto,Quinta do Infantado,Douro Roseira 2013,Douro ,4.1,77,24.99,2013
656,Portugal,Tinto,Arribas do Douro,Reserva Tinto 2015,Douro ,4.1,73,20.99,2015
657,Portugal,Tinto,Fonseca,Guimaraens Vintage Port 2012,Porto ,4.1,71,49.0,2012
658,Portugal,Tinto,Taboadella,Reserva Alfrocheiro 2020,Dão ,4.1,66,31.99,2020
659,Portugal,Tinto,Soalheiro,Alvarinho 2022,Monção e Melgaço ,4.1,64,12.49,2022
660,Portugal,Tinto,Quinta da Sequeira,Branco 2021,Douro ,4.1,60,23.99,2021
661,Portugal,Tinto,Aphros,Pan Rosé 2014,Vinho verde ,4.1,49,15.45,2014
662,Portugal,Tinto,Bonifacio,Património Colheita Selecionada 2017,Lisboa ,4.1,48,20.99,2017
663,Portugal,Tinto,Côrte,Branco 2021,Douro ,4.1,48,25.99,2021
664,Portugal,Tinto,Antonio Madeira,A Palheira 2018,Dão ,4.1,45,32.45,2018
665,Portugal,Tinto,Fento,La Galaxia Rosado 2020,Dão ,4.1,40,10.55,2020
666,Portugal,Tinto,Quinta da Sequeira,Special Reserve Porto N.V.,Porto ,4.1,37,20.99,N.V.
667,Portugal,Tinto,Adega do Sôr,Herdade da Barroqueira Tinto 2019,Alentejano ,4.1,37,14.99,2019
668,Portugal,Tinto,Anselmo Mendes,Private Loureiro 2020,Monção e Melgaço ,4.1,35,29.35,2020
669,Portugal,Tinto,Tiago Teles,COZs de Montexuntos Pop Branco 2021,Lisboa ,4.1,35,18.4,2021
670,Portugal,Tinto,Croft,Quinta da Roeda Vintage Port 2018,Porto ,4.1,34,36.0,2018
671,Portugal,Tinto,Herdade da Farizoa,Reserva 2017,Alentejo ,4.1,32,20.5,2017
672,Portugal,Tinto,Quinta da Corte,Princesa Reserva Tinto 2020,Douro ,4.1,30,28.99,2020
673,Portugal,Tinto,Escaravelho,Reserva Tinto 2018,Tejo ,4.1,25,31.99,2018
674,Portugal,Tinto,Casa Ferreirinha,Papa Figos Douro 2019,Douro ,4.0,10627,8.48,2019
675,Portugal,Tinto,Ferreira,Dona Antonia Porto Reserva Tawny N.V.,Porto ,4.0,9137,14.53,N.V.
676,Portugal,Tinto,W. & J. Graham's,The Tawny Port N.V.,Porto ,4.0,5430,18.5,N.V.
677,Portugal,Tinto,Ramos Pinto,Adriano Reserva Tawny Porto N.V.,Porto ,4.0,4795,15.5,N.V.
678,Portugal,Tinto,Dow's,10 Years Old Tawny Port N.V.,Porto ,4.0,4554,28.89,N.V.
679,Portugal,Tinto,Quinta do Noval,10 Year Old Tawny Port N.V.,Porto ,4.0,4122,31.25,N.V.
680,Portugal,Tinto,Sandeman,Founder's Reserve Ruby Port N.V.,Porto ,4.0,3112,14.5,N.V.
681,Portugal,Tinto,Niepoort,Porto 10 Years Old Tawny N.V.,Porto ,4.0,2454,29.16,N.V.
682,Portugal,Tinto,Herdade do Peso,Trinca Bolotas Alentejo Tinto 2020,Alentejo ,4.0,1746,7.76,2020
683,Portugal,Tinto,Croft,Reserve Tawny Porto N.V.,Porto ,4.0,1191,17.61,N.V.
684,Portugal,Tinto,Taylor's,Late Bottled Vintage Port 2015,Porto ,4.0,1172,17.55,2015
685,Portugal,Tinto,Croft,Tawny Port 10 Year Old N.V.,Porto ,4.0,1165,21.73,N.V.
686,Portugal,Tinto,Casa Ferreirinha,Papa Figos Douro 2021,Douro ,4.0,925,9.24,2021
687,Portugal,Tinto,Marquês de Marialva,Baga Reserva 2017,Bairrada ,4.0,822,16.99,2017
688,Portugal,Tinto,Quinta de La Rosa,Douro Red 2019,Douro ,4.0,765,18.9,2019
689,Portugal,Tinto,Quinta do Crasto,Crasto Branco 2019,Douro ,4.0,735,11.3,2019
690,Portugal,Tinto,Vicente Faria Vinhos,Animus Tinto 2020,Douro ,4.0,694,15.99,2020
691,Portugal,Tinto,Justino's Madeira,Boal 10 Years Old Madeira N.V.,Madeira ,4.0,658,30.31,N.V.
692,Portugal,Tinto,W. & J. Graham's,Late Bottled Vintage Port 2017,Porto ,4.0,632,15.3,2017
693,Portugal,Tinto,Quinta do Infantado,Tawny Porto 10 Years Old N.V.,Porto ,4.0,557,24.99,N.V.
694,Portugal,Tinto,Justino's Madeira,Verdelho 10 Years Old Madeira N.V.,Madeira ,4.0,517,30.92,N.V.
695,Portugal,Tinto,Marquês de Marialva,Arinto Reserva 2019,Beiras ,4.0,456,16.99,2019
696,Portugal,Tinto,Quinta da Terrugem,Tinto 2015,Alentejo ,4.0,428,27.99,2015
697,Portugal,Tinto,Taboadella,Villae Tinto 2020,Dão ,4.0,418,24.99,2020
698,Portugal,Tinto,Justino's Madeira,Sercial 10 Years Old Madeira N.V.,Madeira ,4.0,414,29.83,N.V.
699,Portugal,Tinto,Bacalhôa,Península de Setúbal Quinta da Bacalhôa Branco 2016,Península de Setúbal ,4.0,390,27.99,2016
700,Portugal,Tinto,Cartuxa,Pêra-Manca Tinto 2015,Alentejo ,4.7,969,362.85,2015
701,Portugal,Tinto,Já Te Disse,Alicante Bouschet 2020,Alentejo ,4.7,28,89.99,2020
702,Portugal,Tinto,W. & J. Graham's,40 Year Old Tawny Port N.V.,Porto ,4.6,2259,140.63,N.V.
703,Portugal,Tinto,Quinta do Noval,40 Year Old Tawny Port N.V.,Porto ,4.6,757,140.51,N.V.
704,Portugal,Tinto,Quinta do Noval,Vintage Port 2019,Porto ,4.6,57,170.4,2019
705,Portugal,Tinto,Lima Mayer,Petit Verdot 2015,Alentejano ,4.5,37,79.99,2015
706,Portugal,Tinto,Casa Ferreirinha,Quinta da Leda Douro 2017,Douro ,4.5,1146,42.57,2017
707,Portugal,Tinto,Ramos Pinto,30 Year Old Tawny Port N.V.,Porto ,4.5,1088,94.76,N.V.
708,Portugal,Tinto,Cartuxa,Pêra-Manca Branco 2020,Evora ,4.5,321,63.39,2020
709,Portugal,Tinto,Titan of Douro,Vale dos Mil Single Vineyard Tinto 2017,Douro ,4.5,292,35.99,2017
710,Portugal,Tinto,Quinta do Noval,Vintage Port 2003,Porto ,4.5,177,156.35,2003
711,Portugal,Tinto,Quinta do Zambujeiro,Zambujeiro 2017,Borba ,4.5,124,50.99,2017
712,Portugal,Tinto,W. & J. Graham's,30 Year Old Tawny Port N.V.,Porto ,4.5,3429,84.95,N.V.
713,Portugal,Tinto,Vinha das Virtudes,Humanitas Reserva Syrah 2018,Alentejano ,4.5,76,34.99,2018
714,Portugal,Tinto,Quinta da Furada,Pata d'Urso Tinto 2017,Douro ,4.5,75,47.99,2017
715,Portugal,Tinto,Quinta da Sequeira,Grande Reserva Tinto 2017,Douro ,4.5,92,64.99,2017
716,Portugal,Tinto,W. & J. Graham's,20 Year Old Tawny Port N.V.,Porto ,4.4,12331,54.95,N.V.
717,Portugal,Tinto,Ramos Pinto,Quinta do Bom Retiro 20 Year Old Tawny Porto N.V.,Porto ,4.4,2921,71.15,N.V.
718,Portugal,Tinto,Bacalhôa,Península de Setúbal Palácio da Bacalhôa Tinto 2014,Península de Setúbal ,4.4,2004,52.99,2014
719,Portugal,Tinto,Quinta do Crasto,Reserva Vinhas Velhas 2019,Douro ,4.4,951,28.81,2019
720,Portugal,Tinto,W. & J. Graham's,Vintage Port 2000,Porto ,4.4,810,125.61,2000
721,Portugal,Tinto,Anselmo Mendes,Parcela Única Escolha 2018,Monção e Melgaço ,4.4,470,33.9,2018
722,Portugal,Tinto,Quinta do Carmo,Reserva Tinto 2014,Alentejano ,4.4,360,52.99,2014
723,Portugal,Tinto,Esporão,Esporão Private Selection Tinto 2016,Alentejo ,4.4,290,61.8,2016
724,Portugal,Tinto,Quinta do Crasto,Reserva Vinhas Velhas 2020,Douro ,4.4,123,32.15,2020
725,Portugal,Tinto,Quinta do Noval,Vintage Port 2015,Porto ,4.4,105,156.98,2015
726,Portugal,Tinto,Quinta de Santiago,Sou Alvarinho 2018,Monção e Melgaço ,4.4,66,29.9,2018
727,Portugal,Tinto,Textura,Pura 2019,Dão ,4.4,47,32.5,2019
728,Portugal,Tinto,Quinta do Zambujeiro,Terra do Zambujeiro 2017,Borba ,4.3,234,46.99,2017
729,Portugal,Tinto,Fonseca,20 Year Old Tawny Port N.V.,Porto ,4.3,2487,54.52,N.V.
730,Portugal,Tinto,Dow's,20 Years Old Tawny Port N.V.,Porto ,4.3,2007,47.9,N.V.
731,Portugal,Tinto,Quinta do Noval,20 Year Old Tawny Port N.V.,Porto ,4.3,1453,84.91,N.V.
732,Portugal,Tinto,Niepoort,Porto 20 Years Old Tawny N.V.,Porto ,4.3,1148,61.45,N.V.
733,Portugal,Tinto,Niepoort,Douro Batuta Tinto 2016,Douro ,4.3,642,79.98,2016
734,Portugal,Tinto,C. da Silva,Dalva Colheita Porto 1990,Porto ,4.3,310,47.3,1990
735,Portugal,Tinto,Niepoort,Douro Charme Tinto 2017,Douro ,4.3,297,79.98,2017
736,Portugal,Tinto,Niepoort,Douro Batuta Tinto 2017,Douro ,4.3,269,79.82,2017
737,Portugal,Tinto,Taylor's,20 Year Old Tawny Port N.V.,Porto ,4.3,8969,49.35,N.V.
738,Portugal,Tinto,Quinta do Infantado,Tawny Porto 20 Years Old N.V.,Porto ,4.3,193,41.99,N.V.
739,Portugal,Tinto,Fonseca,Vintage Port 2003,Porto ,4.3,174,111.01,2003
740,Portugal,Tinto,Fonseca,Vintage Port 2009,Porto ,4.3,174,98.0,2009
741,Portugal,Tinto,Quinta do Noval,Silval Vintage Port 2003,Porto ,4.3,167,42.3,2003
742,Portugal,Tinto,Marquês de Marialva,Bical - Arinto Reserva Bruto 2017,Bairrada ,4.3,153,18.99,2017
743,Portugal,Tinto,Taboadella,Grande Villae Tinto 2019,Dão ,4.3,120,64.99,2019
744,Portugal,Tinto,Quinta do Crasto,Vintage Port 2017,Porto ,4.3,98,41.93,2017
745,Portugal,Tinto,Casa de Santar,Branco De Curtimenta 2019,Dão ,4.3,90,24.99,2019
746,Portugal,Tinto,Lima Mayer,Reserva 2015,Alentejano ,4.3,79,57.99,2015
747,Portugal,Tinto,Esporão,Esporão Private Selection Branco 2020,Alentejo ,4.3,77,32.95,2020
748,Portugal,Tinto,Rui Roboredo Madeira,Douro Tinto 2017,Douro ,4.3,57,38.99,2017
749,Portugal,Tinto,Niepoort,Douro Charme Tinto 2020,Douro ,4.3,54,75.0,2020
750,Portugal,Tinto,Niepoort,Douro Reserva Redoma Branco 2021,Douro ,4.3,53,41.7,2021
751,Portugal,Tinto,Giroflé,Arquivo Tinto 2017,Douro ,4.3,45,49.99,2017
752,Portugal,Tinto,Já Te Disse,Branco 2020,Alentejo ,4.3,26,40.99,2020
753,Portugal,Tinto,Taboadella,Reserva Encruzado 2021,Dão ,4.2,473,31.99,2021
754,Portugal,Tinto,Esporão,Esporão Reserva Tinto 2019,Alentejo ,4.2,3306,16.73,2019
755,Portugal,Tinto,Esporão,Esporão Reserva Branco 2020,Alentejo ,4.2,2193,14.29,2020
